date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate,index_100,daily_growth_rel
2025-09-14,72311,285,1947,0.552,388.3,10.9,2.807,39.0,motociclismo_es,80.0,5.571428571428571,2025-09,0.11063323699022277,165.6419654106059,0.0011075576968337941
2025-09-15,72568,284,1950,2.107,1497.8,31.2,2.083,95.0,motociclismo_es,257.0,13.571428571428571,2025-09,0.3541505897916437,166.23067231703126,0.0035540927383108656
2025-09-16,72597,285,1950,2.38,1695.8,31.9,1.881,53.0,motociclismo_es,29.0,7.571428571428571,2025-09,0.03994655426532777,166.2971022792349,0.00039962517914227114
2025-09-17,72615,285,1951,2.421,1725.1,32.8,1.901,42.0,motociclismo_es,18.0,6.0,2025-09,0.024788266887006815,166.3383346695682,0.0002479441299227947
2025-09-18,72639,285,1951,2.439,1738.6,32.9,1.892,34.0,motociclismo_es,24.0,4.857142857142857,2025-09,0.03304010242431751,166.39331119001258,0.00033051022516006334
2025-09-19,72665,285,1952,2.352,1677.4,31.8,1.896,31.0,motociclismo_es,26.0,4.428571428571429,2025-09,0.035780637170577306,166.45286908716068,0.0003579344429300857
2025-09-20,72684,285,1952,2.086,1487.7,28.2,1.896,19.0,motociclismo_es,19.0,2.7142857142857144,2025-09,0.0261405536294095,166.49639216584583,0.0002614738870156952
2025-09-21,72689,285,1952,2.348,1675.7,31.0,1.85,16.0,motociclismo_es,5.0,2.2857142857142856,2025-09,0.006878619873708539,166.50784560760508,6.879093060363495e-05
2025-09-22,72688,285,1953,2.331,1665.3,28.8,1.729,3.0,motociclismo_es,-1.0,0.42857142857142855,2025-09,-0.00137574290116663,166.50555491925323,-1.3757239747391736e-05
2025-09-23,72693,285,1955,2.338,1670.9,28.9,1.73,5.0,motociclismo_es,5.0,0.7142857142857143,2025-09,0.0068782413712462,166.51700836101247,6.878714505842431e-05
2025-09-24,72705,285,1957,2.305,1625.1,51.0,3.138,6.0,motociclismo_es,12.0,0.8571428571428571,2025-09,0.016505054672993603,166.54449662123469,0.00016507779290986235
2025-09-25,72713,285,1964,2.033,1428.1,49.8,3.487,13.0,motociclismo_es,8.0,1.8571428571428572,2025-09,0.011002159173737846,166.56282212804948,0.00011003369781992234
2025-09-26,72707,285,1971,1.914,1342.0,49.3,3.674,13.0,motociclismo_es,-6.0,1.8571428571428572,2025-09,-0.00825230032871663,166.54907799793838,-8.251619380306163e-05
2025-09-27,72743,285,1983,0.613,435.8,10.3,2.363,75.0,motociclismo_es,36.0,10.714285714285714,2025-09,0.04948929793932062,166.63154277860497,0.0004951380197228961
2025-09-28,73005,285,2002,0.507,360.2,9.6,2.665,92.0,motociclismo_es,262.0,13.142857142857142,2025-09,0.3588795287993973,167.2317031267896,0.003601721127806101
2025-09-29,73240,285,2003,2.921,2062.0,77.0,3.734,91.0,motociclismo_es,235.0,13.0,2025-09,0.3208629164391043,167.77001488947428,0.003218957605643391
2025-09-30,73411,285,2006,3.072,2229.5,25.9,1.162,64.0,motociclismo_es,171.0,9.142857142857142,2025-09,0.2329351187151789,168.1617225976406,0.002334789732386655
2025-10-01,73607,285,2007,3.25,2363.9,28.2,1.193,47.0,motociclismo_es,196.0,6.714285714285714,2025-10,0.26627902237558926,168.61069751460315,0.0026698996063261315
2025-10-02,73747,285,2011,2.971,2165.9,24.8,1.145,39.0,motociclismo_es,140.0,5.571428571428571,2025-10,0.18983823070768982,168.93139388386209,0.001901993016968584
2025-10-03,73805,285,2020,3.487,2550.2,23.7,0.929,35.0,motociclismo_es,58.0,5.0,2025-10,0.07858546168958742,169.0642538082694,0.0007864726700748115
2025-10-04,73886,285,2035,0.753,553.8,2.8,0.506,84.0,motociclismo_es,81.0,12.0,2025-10,0.10962834637143706,169.24979956476923,0.0010974866201476363
2025-10-05,73991,285,2047,0.291,211.0,4.3,2.038,73.0,motociclismo_es,105.0,10.428571428571429,2025-10,0.1419091511129732,169.49032184171344,0.0014211081937038905
2025-10-06,74152,285,2051,0.302,222.1,1.9,0.855,73.0,motociclismo_es,161.0,10.428571428571429,2025-10,0.21712158808933005,169.85912266636126,0.0021759403170655833
2025-10-07,74214,285,2053,0.6,430.3,15.3,3.556,52.0,motociclismo_es,62.0,7.428571428571429,2025-10,0.0835421888053467,170.0011453441759,0.0008361204013378476
2025-10-08,74252,285,2055,0.623,447.7,15.2,3.395,46.0,motociclismo_es,38.0,6.571428571428571,2025-10,0.0511770726714432,170.08819150154622,0.0005120327700973704
2025-10-09,74279,285,2056,0.63,452.1,16.1,3.561,38.0,motociclismo_es,27.0,5.428571428571429,2025-10,0.036349439276242276,170.15004008704614,0.0003636265689812568
2025-10-10,74295,285,2059,0.639,459.0,15.6,3.399,31.0,motociclismo_es,16.0,4.428571428571429,2025-10,0.02153576956726563,170.18669110067574,0.00021540408459985727
2025-10-11,74318,285,2060,0.678,485.4,18.2,3.749,24.0,motociclismo_es,23.0,3.4285714285714284,2025-10,0.03094808794639253,170.2393769327683,0.0003095766875294004
2025-10-12,74346,285,2060,0.67,477.9,20.4,4.269,22.0,motociclismo_es,28.0,3.142857142857143,2025-10,0.037661743738735105,170.3035162066201,0.0003767593315213702
2025-10-13,74356,285,2062,0.676,489.6,13.2,2.696,12.0,motociclismo_es,10.0,1.7142857142857142,2025-10,0.013448813814621551,170.32642309013858,0.0001345062276383313
2025-10-14,74368,285,2063,0.696,504.4,13.3,2.637,10.0,motociclismo_es,12.0,1.4285714285714286,2025-10,0.016135972461273667,170.3539113503608,0.00016138576577540142
2025-10-15,74375,292,2064,0.684,495.7,13.3,2.683,9.0,motociclismo_es,7.0,1.2857142857142858,2025-10,0.009411764705882354,170.36994616882373,9.412650602413919e-05
2025-10-16,74387,292,2069,0.637,461.3,12.8,2.775,9.0,motociclismo_es,12.0,1.2857142857142858,2025-10,0.01613185099546964,170.39743442904594,0.00016134453781502245
2025-10-17,74387,292,2072,0.635,460.7,11.3,2.453,13.0,motociclismo_es,0.0,1.8571428571428572,2025-10,0.0,170.39743442904594,0.0
2025-10-18,74390,293,2078,0.582,420.1,13.1,3.118,15.0,motociclismo_es,3.0,2.142857142857143,2025-10,0.0040328001075413365,170.4043064941015,4.0329627488677744e-05
2025-10-19,74410,294,2085,0.305,219.7,7.3,3.323,28.0,motociclismo_es,20.0,4.0,2025-10,0.026878107781212204,170.4501202611385,0.00026885334050286147
2025-10-20,74443,293,2086,0.255,184.1,5.9,3.205,24.0,motociclismo_es,33.0,3.4285714285714284,2025-10,0.044329218328116815,170.52571297674953,0.0004434887783899555
2025-10-21,74460,294,2087,0.316,224.5,10.7,4.766,24.0,motociclismo_es,17.0,3.4285714285714284,2025-10,0.0228310502283105,170.56465467873096,0.0002283626398720262
2025-10-22,74468,296,2089,0.357,253.3,12.3,4.856,26.0,motociclismo_es,8.0,3.7142857142857144,2025-10,0.010742869420422194,170.58298018554575,0.00010744023636855005
2025-10-23,74476,296,2093,0.372,264.3,12.7,4.805,23.0,motociclismo_es,8.0,3.2857142857142856,2025-10,0.010741715451957677,170.60130569236057,0.00010742869420421464
2025-10-24,74481,298,2097,0.374,265.5,12.7,4.783,23.0,motociclismo_es,5.0,3.2857142857142856,2025-10,0.006713121467219828,170.61275913411978,6.713572157468484e-05
2025-10-25,74475,298,2108,0.318,228.6,8.1,3.543,29.0,motociclismo_es,-6.0,4.142857142857143,2025-10,-0.008056394763343404,170.59901500400872,-8.055745760660038e-05
2025-10-26,74569,298,2113,0.253,181.2,7.4,4.084,27.0,motociclismo_es,94.0,3.857142857142857,2025-10,0.12605774517560916,170.81433970908256,0.0012621685129237115
2025-10-27,75386,297,2119,0.236,173.1,5.0,2.889,56.0,motociclismo_es,817.0,8.0,2025-10,1.0837556044888972,172.6858320925438,0.010956295511539649
2025-10-28,75528,298,2120,1.083,793.9,23.7,2.985,43.0,motociclismo_es,142.0,6.142857142857143,2025-10,0.1880097447304311,173.01110983850648,0.0018836388719389863
2025-10-29,75542,298,2121,1.085,795.6,24.2,3.042,39.0,motociclismo_es,14.0,5.571428571428571,2025-10,0.018532736755712053,173.04317947543237,0.00018536172015681807
2025-10-30,75543,300,2125,1.376,1008.9,30.7,3.043,33.0,motociclismo_es,1.0,4.714285714285714,2025-10,0.001323749387765908,173.04547016378422,1.3237669111321182e-05
2025-10-31,75560,300,2127,1.468,1075.8,33.6,3.123,28.0,motociclismo_es,17.0,4.0,2025-10,0.022498676548438328,173.08441186576567,0.00022503739592028005
2025-11-01,75565,300,2128,1.354,993.4,30.0,3.02,27.0,motociclismo_es,5.0,3.857142857142857,2025-11,0.006616819956328988,173.09586530752492,6.617257808372301e-05
2025-11-02,75563,300,2128,0.827,608.9,15.9,2.611,15.0,motociclismo_es,-2.0,2.142857142857143,2025-11,-0.0026467980360758573,173.0912839308212,-2.646727982535957e-05
2025-11-03,75563,300,2128,0.865,636.6,16.8,2.639,11.0,motociclismo_es,0.0,1.5714285714285714,2025-11,0.0,173.0912839308212,0.0
2025-11-04,75561,300,2133,0.875,644.7,16.8,2.606,8.0,motociclismo_es,-2.0,1.1428571428571428,2025-11,-0.002646868093328569,173.08670255411752,-2.646798036076703e-05
2025-11-05,75690,300,2145,0.88,649.3,16.8,2.587,18.0,motociclismo_es,129.0,2.5714285714285716,2025-11,0.17043202536662702,173.38220135150613,0.0017072299201970065
2025-11-06,75809,300,2152,0.788,584.5,12.8,2.19,29.0,motociclismo_es,119.0,4.142857142857143,2025-11,0.156973446424567,173.65479326537624,0.001572202404544809
2025-11-07,75884,300,2158,0.567,422.1,8.1,1.919,66.0,motociclismo_es,75.0,9.428571428571429,2025-11,0.0988350640451215,173.82659489176498,0.0009893284438522443
2025-11-08,75992,300,2167,0.295,221.0,3.1,1.403,55.0,motociclismo_es,108.0,7.857142857142857,2025-11,0.1421202231813875,174.07398923376473,0.0014232249222496662
2025-11-09,76049,299,2174,0.445,332.4,6.2,1.865,56.0,motociclismo_es,57.0,8.0,2025-11,0.07495167589317413,174.20455846982017,0.0007500789556795784
2025-11-10,76080,299,2176,0.474,354.5,5.8,1.636,44.0,motociclismo_es,31.0,6.285714285714286,2025-11,0.0407465825446898,174.2755698087275,0.0004076319215242652
2025-11-11,76116,299,2179,0.505,377.6,6.6,1.748,36.0,motociclismo_es,36.0,5.142857142857143,2025-11,0.04729623206684534,174.35803458939412,0.0004731861198739029
2025-11-12,76160,299,2183,0.42,314.5,5.3,1.685,36.0,motociclismo_es,44.0,5.142857142857143,2025-11,0.05777310924369748,174.4588248768755,0.0005780650585947011
2025-11-13,76203,299,2186,0.676,505.4,10.1,1.998,34.0,motociclismo_es,43.0,4.857142857142857,2025-11,0.056428224610579635,174.55732447600505,0.0005646008403361602
2025-11-14,76318,299,2192,0.725,542.6,10.8,1.99,32.0,motociclismo_es,115.0,4.571428571428571,2025-11,0.15068529049503393,174.82075363646777,0.001509126937259797
2025-11-15,76430,299,2199,0.96,721.6,12.0,1.663,30.0,motociclismo_es,112.0,4.285714285714286,2025-11,0.14653931702211173,175.07731073187495,0.0014675436987341417
2025-11-16,76530,299,2206,1.067,720.1,96.5,13.401,36.0,motociclismo_es,100.0,5.142857142857143,2025-11,0.13066771200836272,175.3063795670599,0.0013083867591259235
2025-11-17,76670,299,2211,1.057,712.4,98.0,13.756,49.0,motociclismo_es,140.0,7.0,2025-11,0.18260075648884833,175.62707593631885,0.0018293479681170677
2025-11-18,76796,299,2213,0.622,401.2,76.8,19.143,36.0,motociclismo_es,126.0,5.142857142857143,2025-11,0.1640710453669462,175.91570266865193,0.0016434068083996944
2025-11-19,76875,299,2217,0.592,443.1,11.8,2.663,39.0,motociclismo_es,79.0,5.571428571428571,2025-11,0.10276422764227643,176.09666704844807,0.0010286994114276915
2025-11-20,76967,299,2217,0.6,450.4,11.3,2.509,30.0,motociclismo_es,92.0,4.285714285714286,2025-11,0.11953174737225043,176.30741037681824,0.0011967479674797055
2025-11-21,77007,299,2218,0.52,393.7,7.1,1.803,26.0,motociclismo_es,40.0,3.7142857142857144,2025-11,0.051943329827158574,176.39903791089222,0.0005197032494446141
2025-11-22,77033,299,2218,0.539,408.3,6.8,1.665,24.0,motociclismo_es,26.0,3.4285714285714284,2025-11,0.03375176872249556,176.45859580804031,0.0003376316438765681
2025-11-23,77055,299,2218,0.589,445.5,8.1,1.818,16.0,motociclismo_es,22.0,2.2857142857142856,2025-11,0.028551034975017847,176.50899095178102,0.00028559188919041745
2025-11-24,77071,299,2218,0.715,543.3,7.8,1.436,8.0,motociclismo_es,16.0,1.1428571428571428,2025-11,0.02076007836929584,176.5456419654106,0.00020764389072747136
2025-11-25,77100,299,2218,0.722,548.6,7.9,1.44,7.0,motociclismo_es,29.0,1.0,2025-11,0.03761348897535668,176.61207192761427,0.00037627642044357756
2025-11-26,77112,299,2220,0.733,557.0,8.0,1.436,3.0,motociclismo_es,12.0,0.42857142857142855,2025-11,0.015561780267662622,176.63956018783645,0.00015564202334639177
2025-11-27,77131,299,2221,0.734,558.0,8.0,1.434,3.0,motociclismo_es,19.0,0.42857142857142855,2025-11,0.02463341587688478,176.68308326652158,0.0002463948542379413
2025-11-28,77139,299,2222,0.699,531.3,7.7,1.449,4.0,motociclismo_es,8.0,0.5714285714285714,2025-11,0.01037088891481611,176.70140877333637,0.00010371964579736215
2025-11-29,77157,299,2222,0.676,514.8,6.9,1.34,3.0,motociclismo_es,18.0,0.42857142857142855,2025-11,0.023329056339671063,176.7426411636697,0.0002333450005833626
2025-11-30,77165,299,2223,0.682,519.3,6.9,1.329,4.0,motociclismo_es,8.0,0.5714285714285714,2025-11,0.010367394544158621,176.7609666704845,0.00010368469484300924
2025-12-01,77166,299,2223,0.684,521.2,6.9,1.324,4.0,motociclismo_es,1.0,0.5714285714285714,2025-12,0.0012959075240390847,176.76325735883634,1.295924318012176e-05
2025-12-02,77182,299,2223,0.691,525.8,7.6,1.445,4.0,motociclismo_es,16.0,0.5714285714285714,2025-12,0.02073022207250395,176.79990837246592,0.0002073452038462431
2025-12-03,77184,299,2224,0.692,526.5,7.6,1.443,5.0,motociclismo_es,2.0,0.7142857142857143,2025-12,0.002591210613598673,176.80448974916962,2.5912777590564318e-05
2025-12-04,77187,299,2227,0.527,400.6,6.5,1.623,4.0,motociclismo_es,3.0,0.5714285714285714,2025-12,0.003886664852889735,176.81136181422517,3.886815920406406e-05
2025-12-05,77198,299,2228,0.528,401.1,6.5,1.621,4.0,motociclismo_es,11.0,0.5714285714285714,2025-12,0.014249073810202337,176.83655938609553,0.0001425110446060529
2025-12-06,77203,299,2228,0.549,416.5,7.0,1.681,5.0,motociclismo_es,5.0,0.7142857142857143,2025-12,0.006476432262994962,176.84801282785477,6.476851731918032e-05
2025-12-07,77204,299,2228,0.532,403.7,6.7,1.66,4.0,motociclismo_es,1.0,0.5714285714285714,2025-12,0.0012952696751463654,176.85030351620662,1.295286452607236e-05
2025-12-08,77239,299,2229,0.534,405.9,6.7,1.651,4.0,motociclismo_es,35.0,0.5714285714285714,2025-12,0.0453138958298269,176.93047760852136,0.0004533443863012909
2025-12-09,77249,299,2229,0.535,406.8,6.7,1.647,4.0,motociclismo_es,10.0,0.5714285714285714,2025-12,0.012945151393545547,176.95338449203985,0.00012946827379956005
2025-12-10,77255,299,2230,0.537,408.5,6.7,1.64,4.0,motociclismo_es,6.0,0.5714285714285714,2025-12,0.007766487605980196,176.96712862215097,7.767090836119372e-05
2025-12-11,77259,299,2232,0.566,429.3,8.1,1.887,4.0,motociclismo_es,4.0,0.5714285714285714,2025-12,0.005177390336400937,176.97629137555836,5.177658403976437e-05
2025-12-12,77268,299,2234,0.57,432.2,8.3,1.92,5.0,motociclismo_es,9.0,0.7142857142857143,2025-12,0.011647771393073459,176.996907570725,0.0001164912825690756
2025-12-13,77273,299,2234,0.571,432.9,8.3,1.917,5.0,motociclismo_es,5.0,0.7142857142857143,2025-12,0.006470565398004477,177.00836101248424,6.47098410726521e-05
2025-12-14,77282,298,2234,0.332,250.3,6.3,2.517,5.0,motociclismo_es,9.0,0.7142857142857143,2025-12,0.011645661344168112,177.02897720765088,0.00011647017716409636
2025-12-15,77285,298,2234,0.335,252.4,6.3,2.496,5.0,motociclismo_es,3.0,0.7142857142857143,2025-12,0.0038817364300963966,177.03584927270646,3.881887114731697e-05
2025-12-16,77295,298,2234,0.336,253.5,6.4,2.525,5.0,motociclismo_es,10.0,0.7142857142857143,2025-12,0.012937447441619768,177.05875615622494,0.00012939121433652723
2025-12-17,77293,298,2235,0.339,254.9,6.8,2.668,4.0,motociclismo_es,-2.0,0.5714285714285714,2025-12,-0.002587556441074871,177.05417477952125,-2.587489488325989e-05
2025-12-18,77289,299,2236,0.34,255.8,6.8,2.658,5.0,motociclismo_es,-4.0,0.7142857142857143,2025-12,-0.00517538071394377,177.04501202611385,-5.1751128821497794e-05
2025-12-19,77296,300,2236,0.345,257.9,8.6,3.335,3.0,motociclismo_es,7.0,0.42857142857142855,2025-12,0.009056096046367212,177.0610468445768,9.056916249394753e-05
2025-12-20,77294,300,2237,0.332,248.5,8.3,3.34,3.0,motociclismo_es,-2.0,0.42857142857142855,2025-12,-0.002587522964266308,177.0564654678731,-2.5874560132477242e-05
2025-12-21,77299,300,2237,0.335,250.7,8.4,3.351,3.0,motociclismo_es,5.0,0.42857142857142855,2025-12,0.006468388983039883,177.06791890963234,6.468807410664468e-05
2025-12-22,77308,300,2240,0.477,356.8,11.8,3.307,6.0,motociclismo_es,9.0,0.8571428571428571,2025-12,0.011641744709473793,177.08853510479898,0.00011643100169478338
2025-12-23,77314,301,2241,0.482,360.9,11.9,3.297,6.0,motociclismo_es,6.0,0.8571428571428571,2025-12,0.007760560829862638,177.1022792349101,7.76116313965236e-05
2025-12-24,77319,301,2242,0.538,387.0,29.2,7.545,8.0,motociclismo_es,5.0,1.1428571428571428,2025-12,0.0064667158137068515,177.11373267666934,6.467134024878973e-05
2025-12-25,77325,301,2243,0.669,485.2,31.8,6.554,7.0,motociclismo_es,6.0,1.0,2025-12,0.007759456838021338,177.12747680678044,7.760058976447048e-05
2025-12-26,77334,301,2243,0.697,506.8,32.3,6.373,7.0,motociclismo_es,9.0,1.0,2025-12,0.011637830708355962,177.1480930019471,0.00011639185257039664
2025-12-27,77341,301,2243,0.712,518.2,32.6,6.291,6.0,motociclismo_es,7.0,0.8571428571428571,2025-12,0.009050826857682213,177.16412782041002,9.051646106494893e-05
2025-12-28,77347,301,2244,0.727,529.5,32.8,6.195,7.0,motociclismo_es,6.0,1.0,2025-12,0.007757249796372193,177.17787195052114,7.75785159230491e-05
2025-12-29,77348,300,2244,0.775,556.3,43.2,7.766,6.0,motociclismo_es,1.0,0.8571428571428571,2025-12,0.001292858251021358,177.18016263887299,1.2928749660634509e-05
2025-12-30,77361,301,2244,0.786,564.6,43.8,7.758,4.0,motociclismo_es,13.0,0.5714285714285714,2025-12,0.016804332932614626,177.20994158744702,0.00016807157263287742
2025-12-31,77420,302,2245,0.796,572.3,44.0,7.688,3.0,motociclismo_es,59.0,0.42857142857142855,2025-12,0.0762076982691811,177.34509220020615,0.000762658186941767
2026-01-01,77466,302,2247,0.81,582.5,44.7,7.674,3.0,motociclismo_es,46.0,0.42857142857142855,2026-01,0.05938088968063408,177.45046386439125,0.0005941617153191192
2026-01-02,77495,302,2247,1.494,1102.3,55.3,5.017,4.0,motociclismo_es,29.0,0.5714285714285714,2026-01,0.03742176914639654,177.5168938265949,0.00037435778276928566
2026-01-03,77519,302,2248,1.53,1131.2,54.5,4.818,4.0,motociclismo_es,24.0,0.5714285714285714,2026-01,0.030960151704743352,177.5718703470393,0.00030969739983222055
2026-01-04,77533,302,2248,1.548,1145.2,55.1,4.811,4.0,motociclismo_es,14.0,0.5714285714285714,2026-01,0.01805682741542311,177.60393998396518,0.00018060088494431525
2026-01-05,77541,302,2249,1.642,1217.3,55.6,4.567,4.0,motociclismo_es,8.0,0.5714285714285714,2026-01,0.010317122554519545,177.62226549077997,0.00010318187094537912
2026-01-06,77550,302,2250,1.654,1226.9,55.8,4.548,4.0,motociclismo_es,9.0,0.5714285714285714,2026-01,0.01160541586073501,177.6428816859466,0.00011606762873839216
2026-01-07,77555,302,2251,1.678,1244.7,56.3,4.523,5.0,motociclismo_es,5.0,0.7142857142857143,2026-01,0.006447037586229128,177.65433512770588,6.447453255953306e-05
2026-01-08,77555,302,2252,1.693,1258.8,54.2,4.306,4.0,motociclismo_es,0.0,0.5714285714285714,2026-01,0.0,177.65433512770588,0.0
2026-01-09,77567,302,2253,1.705,1268.0,54.4,4.29,5.0,motociclismo_es,12.0,0.7142857142857143,2026-01,0.015470496474016012,177.68182338792806,0.00015472890206957857
2026-01-10,77573,302,2256,1.546,1148.4,50.8,4.424,7.0,motociclismo_es,6.0,1.0,2026-01,0.00773464994263468,177.69556751803916,7.735248237006331e-05
2026-01-11,77573,302,2258,1.475,1110.7,33.4,3.007,8.0,motociclismo_es,0.0,1.1428571428571428,2026-01,0.0,177.69556751803916,0.0
2026-01-12,77613,302,2258,1.464,1105.6,30.8,2.786,9.0,motociclismo_es,40.0,1.2857142857142858,2026-01,0.05153775784984474,177.78719505211316,0.0005156433295090412
2026-01-13,77625,302,2258,1.703,1279.1,42.6,3.33,9.0,motociclismo_es,12.0,1.2857142857142858,2026-01,0.015458937198067632,177.81468331233538,0.0001546132735494865
2026-01-14,77634,302,2260,1.836,1377.8,47.3,3.433,9.0,motociclismo_es,9.0,1.2857142857142858,2026-01,0.011592858798979828,177.83529950750201,0.00011594202898557171
2026-01-15,77625,302,2261,0.929,687.3,34.1,4.961,9.0,motociclismo_es,-9.0,1.2857142857142858,2026-01,-0.011594202898550725,177.81468331233538,-0.00011592858798981087
2026-01-16,77639,302,2262,0.932,689.3,34.3,4.976,9.0,motociclismo_es,14.0,1.2857142857142858,2026-01,0.01803217455144966,177.84675294926126,0.00018035426731088933
2026-01-17,77652,302,2264,0.968,717.3,34.7,4.838,8.0,motociclismo_es,13.0,1.1428571428571428,2026-01,0.016741358883222583,177.8765318978353,0.0001674416208348184
2026-01-18,77663,302,2264,0.808,594.3,33.3,5.603,7.0,motociclismo_es,11.0,1.0,2026-01,0.014163758804063712,177.90172946970563,0.0001416576520887336
2026-01-19,77683,302,2270,0.816,600.5,33.4,5.562,12.0,motociclismo_es,20.0,1.7142857142857142,2026-01,0.025745658638312113,177.94754323674263,0.00025752288734670614
2026-01-20,77689,302,2275,0.818,601.7,33.5,5.568,13.0,motociclismo_es,6.0,1.8571428571428572,2026-01,0.007723101082521335,177.96128736685375,7.723697591499601e-05
2026-01-21,77688,302,2278,0.457,350.2,5.0,1.428,15.0,motociclismo_es,-1.0,2.142857142857143,2026-01,-0.0012872000823808051,177.95899667850188,-1.2871835137540089e-05
2026-01-22,77700,302,2281,0.597,456.6,6.9,1.511,18.0,motociclismo_es,12.0,2.5714285714285716,2026-01,0.015444015444015444,177.9864849387241,0.00015446400988561315
2026-01-23,77707,302,2283,0.538,411.8,6.1,1.481,18.0,motociclismo_es,7.0,2.5714285714285716,2026-01,0.009008197459688316,178.00251975718703,9.009009009020019e-05
2026-01-24,77717,302,2283,0.576,440.4,7.4,1.68,19.0,motociclismo_es,10.0,2.7142857142857144,2026-01,0.012867197653023148,178.02542664070552,0.00012868853513836598
2026-01-25,77728,302,2284,0.588,449.4,7.6,1.691,18.0,motociclismo_es,11.0,2.5714285714285716,2026-01,0.014151914368052698,178.05062421257588,0.00014153917418324724
2026-01-26,77734,302,2284,0.502,383.0,7.6,1.984,12.0,motociclismo_es,6.0,1.7142857142857142,2026-01,0.007718630200427097,178.06436834268698,7.719226018942926e-05
2026-01-27,77728,302,2286,0.519,395.4,7.9,1.998,10.0,motociclismo_es,-6.0,1.4285714285714286,2026-01,-0.007719226018937835,178.05062421257588,-7.71863020042618e-05
2026-01-28,77742,302,2288,0.522,398.2,7.9,1.984,10.0,motociclismo_es,14.0,1.4285714285714286,2026-01,0.018008283810552854,178.08269384950177,0.00018011527377526093
2026-01-29,77752,302,2290,0.417,317.9,6.4,2.013,8.0,motociclismo_es,10.0,1.1428571428571428,2026-01,0.012861405494392426,178.10560073302025,0.00012863059864676174
2026-01-30,77765,302,2291,0.291,220.4,6.0,2.722,9.0,motociclismo_es,13.0,1.2857142857142858,2026-01,0.016717032083842343,178.13537968159432,0.00016719827142708255
2026-01-31,77765,302,2291,0.275,207.1,6.6,3.187,8.0,motociclismo_es,0.0,1.1428571428571428,2026-01,0.0,178.13537968159432,0.0
2026-02-01,77778,302,2292,0.282,212.7,6.5,3.056,8.0,motociclismo_es,13.0,1.1428571428571428,2026-02,0.016714237959320116,178.16515863016838,0.00016717032083835015
2026-02-02,77787,302,2295,0.288,217.5,6.7,3.08,11.0,motociclismo_es,9.0,1.5714285714285714,2026-02,0.011570056693277797,178.18577482533502,0.00011571395510290294
2026-02-03,77796,302,2300,0.278,209.8,6.4,3.051,11.0,motociclismo_es,9.0,1.5714285714285714,2026-02,0.01156871818602499,178.20639102050166,0.00011570056693277486
2026-02-04,77794,302,2304,0.199,150.2,4.4,2.929,16.0,motociclismo_es,-2.0,2.2857142857142856,2026-02,-0.0025708923567370236,178.20180964379796,-2.5708262635593115e-05
2026-02-05,77804,302,2307,0.298,227.9,3.6,1.58,16.0,motociclismo_es,10.0,2.2857142857142856,2026-02,0.012852809624183847,178.22471652731647,0.00012854461783695648
2026-02-06,77818,302,2310,0.354,271.5,4.2,1.547,18.0,motociclismo_es,14.0,2.5714285714285716,2026-02,0.017990696239944485,178.25678616424236,0.00017993933473858803
2026-02-07,77831,302,2310,0.39,297.9,5.8,1.947,18.0,motociclismo_es,13.0,2.5714285714285716,2026-02,0.016702856188408218,178.2865651128164,0.00016705646508530236
2026-02-08,77848,302,2312,0.381,290.9,5.4,1.856,19.0,motociclismo_es,17.0,2.7142857142857144,2026-02,0.02183742678039256,178.32550681479785,0.00021842196554078264
2026-02-09,77857,302,2312,0.389,297.5,5.4,1.815,19.0,motociclismo_es,9.0,2.7142857142857144,2026-02,0.011559654237897683,178.3461230099645,0.00011560990648451508
2026-02-10,77865,302,2313,0.463,351.9,8.6,2.444,17.0,motociclismo_es,8.0,2.4285714285714284,2026-02,0.010274192512682207,178.36444851677928,0.00010275248211466526
2026-02-11,77878,302,2313,0.466,351.1,12.1,3.446,8.0,motociclismo_es,13.0,1.1428571428571428,2026-02,0.016692775880222912,178.39422746535334,0.0001669556283310225
2026-02-12,77884,302,2313,0.47,353.9,12.3,3.476,8.0,motociclismo_es,6.0,1.1428571428571428,2026-02,0.007703764572954651,178.40797159546443,7.704358098559183e-05
2026-02-13,77876,302,2315,0.482,362.3,12.8,3.533,5.0,motociclismo_es,-8.0,0.7142857142857143,2026-02,-0.010272741281010838,178.38964608864964,-0.00010271686097274024
2026-02-14,77886,302,2315,0.484,364.3,12.8,3.514,5.0,motociclismo_es,10.0,0.7142857142857143,2026-02,0.012839277919009837,178.41255297216813,0.00012840926601254132
2026-02-15,77889,302,2315,0.381,285.9,10.9,3.813,3.0,motociclismo_es,3.0,0.42857142857142855,2026-02,0.0038516350190655937,178.41942503722368,3.8517833756968045e-05
2026-02-16,77883,302,2315,0.387,290.5,11.0,3.787,3.0,motociclismo_es,-6.0,0.42857142857142855,2026-02,-0.0077038634875390005,178.40568090711258,-7.70327003812854e-05
2026-02-17,77888,302,2316,0.393,294.6,11.2,3.802,2.0,motociclismo_es,5.0,0.2857142857142857,2026-02,0.006419474116680362,178.41713434887183,6.419886239616979e-05
2026-02-18,77872,302,2316,0.4,300.0,11.4,3.8,3.0,motociclismo_es,-16.0,0.42857142857142855,2026-02,-0.02054653790836244,178.38048333524225,-0.00020542317173377622
